CUI1,VER_START,VER_END,Cardinality,CUI2,Code Set,Version Month
252712,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,252712,RxNorm,2024-02-05
252713,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,252713,RxNorm,2024-02-05
252714,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252714,RxNorm,2024-02-05
252715,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,252715,RxNorm,2024-02-05
252716,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,252716,RxNorm,2024-02-05
252717,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,252717,RxNorm,2024-02-05
252718,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,252718,RxNorm,2024-02-05
252719,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,252719,RxNorm,2024-02-05
252720,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,252720,RxNorm,2024-02-05
252721,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,252721,RxNorm,2024-02-05
252722,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,252722,RxNorm,2024-02-05
252723,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,252723,RxNorm,2024-02-05
252727,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252727,RxNorm,2024-02-05
252728,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252728,RxNorm,2024-02-05
252729,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252729,RxNorm,2024-02-05
252747,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,252747,RxNorm,2024-02-05
252748,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,252748,RxNorm,2024-02-05
252749,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,252749,RxNorm,2024-02-05
252750,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,252750,RxNorm,2024-02-05
252751,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,252751,RxNorm,2024-02-05
252752,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,252752,RxNorm,2024-02-05
252753,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,252753,RxNorm,2024-02-05
252754,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,252754,RxNorm,2024-02-05
252755,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,252755,RxNorm,2024-02-05
252763,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252763,RxNorm,2024-02-05
252764,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252764,RxNorm,2024-02-05
252765,RXNORM_10AA_101004F,RXNORM_10AA_101004F,1,259145,RxNorm,2024-02-05
252766,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252766,RxNorm,2024-02-05
252767,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252767,RxNorm,2024-02-05
252768,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252768,RxNorm,2024-02-05
252769,RXNORM_10AA_101004F,RXNORM_10AA_101004F,1,200182,RxNorm,2024-02-05
252770,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252770,RxNorm,2024-02-05
252771,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252771,RxNorm,2024-02-05
252772,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252772,RxNorm,2024-02-05
252773,RXNORM_10AA_101004F,RXNORM_10AA_101004F,1,200003,RxNorm,2024-02-05
252774,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252774,RxNorm,2024-02-05
252775,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252775,RxNorm,2024-02-05
252776,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252776,RxNorm,2024-02-05
252777,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252777,RxNorm,2024-02-05
252778,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252778,RxNorm,2024-02-05
252779,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252779,RxNorm,2024-02-05
252780,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252780,RxNorm,2024-02-05
252781,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252781,RxNorm,2024-02-05
252782,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,252782,RxNorm,2024-02-05
252783,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,252783,RxNorm,2024-02-05
252784,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,252784,RxNorm,2024-02-05
252785,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,252785,RxNorm,2024-02-05
252786,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252786,RxNorm,2024-02-05
252787,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252787,RxNorm,2024-02-05
252788,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252788,RxNorm,2024-02-05
252789,RXNORM_09AB_100301F,RXNORM_09AB_100301F,1,252789,RxNorm,2024-02-05
252790,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252790,RxNorm,2024-02-05
252791,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252791,RxNorm,2024-02-05
252792,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252792,RxNorm,2024-02-05
252793,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252793,RxNorm,2024-02-05
252794,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252794,RxNorm,2024-02-05
252796,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252796,RxNorm,2024-02-05
252797,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252797,RxNorm,2024-02-05
252798,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252798,RxNorm,2024-02-05
252799,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252799,RxNorm,2024-02-05
252800,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,252800,RxNorm,2024-02-05
252801,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,252801,RxNorm,2024-02-05
252802,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,252802,RxNorm,2024-02-05
252803,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,252803,RxNorm,2024-02-05
252805,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252805,RxNorm,2024-02-05
252806,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252806,RxNorm,2024-02-05
252807,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252807,RxNorm,2024-02-05
252808,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252808,RxNorm,2024-02-05
252809,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252809,RxNorm,2024-02-05
252810,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252810,RxNorm,2024-02-05
252811,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252811,RxNorm,2024-02-05
252829,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252829,RxNorm,2024-02-05
252832,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252832,RxNorm,2024-02-05
252837,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252837,RxNorm,2024-02-05
252838,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252838,RxNorm,2024-02-05
252839,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252839,RxNorm,2024-02-05
252843,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,252843,RxNorm,2024-02-05
252844,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,252844,RxNorm,2024-02-05
252845,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,252845,RxNorm,2024-02-05
252846,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,252846,RxNorm,2024-02-05
252847,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,252847,RxNorm,2024-02-05
252848,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,252848,RxNorm,2024-02-05
252849,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252849,RxNorm,2024-02-05
252850,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252850,RxNorm,2024-02-05
252851,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252851,RxNorm,2024-02-05
252853,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252853,RxNorm,2024-02-05
252854,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252854,RxNorm,2024-02-05
252858,RXNORM_16AB_170206F,RXNORM_16AB_170206F,1,252858,RxNorm,2024-02-05
252863,RXNORM_17AA_170905F,RXNORM_19AB_200302F,1,252863,RxNorm,2024-02-05
252881,RXNORM_17AA_170905F,RXNORM_20AA_200504F,1,252881,RxNorm,2024-02-05
252882,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,252882,RxNorm,2024-02-05
252883,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252883,RxNorm,2024-02-05
252885,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252885,RxNorm,2024-02-05
252912,RXNORM_17AA_170905F,RXNORM_18AA_180604F,1,252912,RxNorm,2024-02-05
252924,RXNORM_09AB_100201F,RXNORM_09AB_100201F,1,252924,RxNorm,2024-02-05
252937,RXNORM_11AB_111205F,RXNORM_11AB_111205F,1,1234843,RxNorm,2024-02-05
252941,RXNORM_04AC_050210F,RXNORM_09AA_090908F,1,252941,RxNorm,2024-02-05
252959,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252959,RxNorm,2024-02-05
252964,RXNORM_10AB_110207F,RXNORM_10AB_110207F,1,1011272,RxNorm,2024-02-05
252969,RXNORM_04AC_050210F,RXNORM_09AA_090908F,1,252969,RxNorm,2024-02-05
252972,RXNORM_09AB_100301F,RXNORM_09AB_100301F,1,966604,RxNorm,2024-02-05
252978,RXNORM_17AA_170905F,RXNORM_19AB_200302F,1,252978,RxNorm,2024-02-05
252986,RXNORM_17AA_170905F,RXNORM_18AB_190401F,1,252986,RxNorm,2024-02-05
252987,RXNORM_04AC_050210F,RXNORM_09AA_090706F,1,854977,RxNorm,2024-02-05
252988,RXNORM_14AA_141006F,RXNORM_14AA_141006F,1,252988,RxNorm,2024-02-05
252989,RXNORM_04AC_050210F,RXNORM_09AA_090504F,1,830460,RxNorm,2024-02-05
252990,RXNORM_17AA_170905F,RXNORM_19AB_200106F,1,252990,RxNorm,2024-02-05
252991,RXNORM_17AA_170905F,RXNORM_18AB_190401F,1,252991,RxNorm,2024-02-05
252992,RXNORM_04AC_050210F,RXNORM_09AA_090504F,1,252992,RxNorm,2024-02-05
252993,RXNORM_17AA_170905F,RXNORM_19AB_200203F,1,252993,RxNorm,2024-02-05
252996,RXNORM_17AA_170905F,RXNORM_19AA_190603F,1,252996,RxNorm,2024-02-05
252999,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,252999,RxNorm,2024-02-05
253006,RXNORM_04AC_050210F,RXNORM_09AA_090908F,1,253006,RxNorm,2024-02-05
253008,RXNORM_04AC_050210F,RXNORM_09AA_090908F,1,253008,RxNorm,2024-02-05
253012,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,253012,RxNorm,2024-02-05
253013,RXNORM_17AA_170905F,RXNORM_20AA_200803F,1,253013,RxNorm,2024-02-05
253018,RXNORM_04AC_050210F,RXNORM_09AA_090908F,1,253018,RxNorm,2024-02-05
253031,RXNORM_09AB_100201F,RXNORM_09AB_100201F,1,898605,RxNorm,2024-02-05
253032,RXNORM_09AB_100201F,RXNORM_09AB_100201F,1,898589,RxNorm,2024-02-05
253033,RXNORM_09AB_100201F,RXNORM_09AB_100201F,1,898601,RxNorm,2024-02-05
253034,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,253034,RxNorm,2024-02-05
253035,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,253035,RxNorm,2024-02-05
253036,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,253036,RxNorm,2024-02-05
253037,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,253037,RxNorm,2024-02-05
253040,RXNORM_17AA_170905F,RXNORM_19AB_191104F,1,253040,RxNorm,2024-02-05
253042,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,253042,RxNorm,2024-02-05
253043,RXNORM_11AB_111205F,RXNORM_11AB_111205F,1,310324,RxNorm,2024-02-05
253045,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,253045,RxNorm,2024-02-05
253047,RXNORM_12AB_130304F,RXNORM_12AB_130304F,1,1090468,RxNorm,2024-02-05
253048,RXNORM_13AB_140407F,RXNORM_13AB_140407F,1,1422525,RxNorm,2024-02-05
253050,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,253050,RxNorm,2024-02-05
253051,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,253051,RxNorm,2024-02-05
253052,RXNORM_04AC_050210F,RXNORM_09AA_090908F,1,253052,RxNorm,2024-02-05
253053,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,253053,RxNorm,2024-02-05
253058,RXNORM_11AA_111107F,RXNORM_11AA_111107F,1,252166,RxNorm,2024-02-05
253061,RXNORM_04AC_050210F,RXNORM_09AA_090908F,1,253061,RxNorm,2024-02-05
253064,RXNORM_11AB_120305F,RXNORM_11AB_120305F,1,1248221,RxNorm,2024-02-05
253066,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,253066,RxNorm,2024-02-05
253070,RXNORM_17AA_170905F,RXNORM_18AA_180702F,1,2049411,RxNorm,2024-02-05
253072,RXNORM_04AC_041117C,RXNORM_09AA_090908F,1,253072,RxNorm,2024-02-05
253076,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,253076,RxNorm,2024-02-05
253077,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,253077,RxNorm,2024-02-05
253078,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,253078,RxNorm,2024-02-05
253079,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,253079,RxNorm,2024-02-05
253080,RXNORM_17AA_170905F,RXNORM_19AB_200302F,1,253080,RxNorm,2024-02-05
253086,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,253086,RxNorm,2024-02-05
253088,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,253088,RxNorm,2024-02-05
253093,RXNORM_04AC_041117C,RXNORM_09AA_090803F,1,859156,RxNorm,2024-02-05
253094,RXNORM_04AC_050210F,RXNORM_09AA_090908F,1,253094,RxNorm,2024-02-05
253107,RXNORM_04AC_050210F,RXNORM_09AA_090908F,1,253107,RxNorm,2024-02-05
253108,RXNORM_12AA_120507F,RXNORM_12AA_120507F,1,253108,RxNorm,2024-02-05
253112,RXNORM_17AA_170905F,RXNORM_19AA_191007F,1,253112,RxNorm,2024-02-05
253130,RXNORM_12AA_120904F,RXNORM_12AA_120904F,1,1308473,RxNorm,2024-02-05
253132,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,253132,RxNorm,2024-02-05
253141,RXNORM_11AB_120402F,RXNORM_11AB_120402F,1,198553,RxNorm,2024-02-05
259008,RXNORM_11AA_110906F,RXNORM_11AA_110906F,1,1148656,RxNorm,2024-02-05
259013,RXNORM_16AA_160502F,RXNORM_16AA_160502F,1,259013,RxNorm,2024-02-05
259014,RXNORM_16AA_160502F,RXNORM_16AA_160502F,1,259014,RxNorm,2024-02-05
259015,RXNORM_16AA_160801F,RXNORM_16AA_160801F,1,259015,RxNorm,2024-02-05
259020,RXNORM_17AA_170905F,RXNORM_20AA_200504F,1,259020,RxNorm,2024-02-05
259023,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,259023,RxNorm,2024-02-05
259026,RXNORM_13AB_140407F,RXNORM_13AB_140407F,1,1293499,RxNorm,2024-02-05
259027,RXNORM_13AA_130506F,RXNORM_13AA_130506F,1,1422494,RxNorm,2024-02-05
259030,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,259030,RxNorm,2024-02-05
259031,RXNORM_17AA_170905F,RXNORM_19AA_190701F,1,2178170,RxNorm,2024-02-05
259032,RXNORM_10AA_100607F,RXNORM_10AA_100607F,1,259611,RxNorm,2024-02-05
259035,RXNORM_15AB_160201F,RXNORM_15AB_160201F,1,762834,RxNorm,2024-02-05
259037,RXNORM_14AA_140505F,RXNORM_14AA_140505F,1,1308448,RxNorm,2024-02-05
259039,RXNORM_10AB_101206F,RXNORM_10AB_101206F,1,1049233,RxNorm,2024-02-05
259061,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,198257,RxNorm,2024-02-05
259062,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,317831,RxNorm,2024-02-05
259063,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,313272,RxNorm,2024-02-05
259064,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,313280,RxNorm,2024-02-05
259065,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,313310,RxNorm,2024-02-05
259066,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,706550,RxNorm,2024-02-05
259067,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,313312,RxNorm,2024-02-05
259068,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,313302,RxNorm,2024-02-05
259069,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,313304,RxNorm,2024-02-05
259070,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,701712,RxNorm,2024-02-05
259071,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,313272,RxNorm,2024-02-05
259072,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,313310,RxNorm,2024-02-05
259073,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,198264,RxNorm,2024-02-05
259074,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,346574,RxNorm,2024-02-05
259075,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,314240,RxNorm,2024-02-05
259076,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,317769,RxNorm,2024-02-05
259077,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,314241,RxNorm,2024-02-05
259078,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,313298,RxNorm,2024-02-05
259079,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,348472,RxNorm,2024-02-05
259080,RXNORM_09AB_100201F,RXNORM_09AB_100201F,2,897649,RxNorm,2024-02-05
259080,RXNORM_09AB_100201F,RXNORM_09AB_100201F,2,897646,RxNorm,2024-02-05
259086,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,259086,RxNorm,2024-02-05
259095,RXNORM_11AA_110801F,RXNORM_11AA_110801F,1,416684,RxNorm,2024-02-05
259096,RXNORM_16AA_160801F,RXNORM_16AA_160801F,1,259096,RxNorm,2024-02-05
259104,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,259104,RxNorm,2024-02-05
259105,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,259105,RxNorm,2024-02-05
259108,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,259108,RxNorm,2024-02-05
259109,RXNORM_10AB_110103F,RXNORM_10AB_110103F,1,1037322,RxNorm,2024-02-05
259113,RXNORM_04AC_050210F,RXNORM_09AA_090803F,1,860592,RxNorm,2024-02-05
259114,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,259114,RxNorm,2024-02-05
259115,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,259115,RxNorm,2024-02-05
259125,RXNORM_13AA_130701F,RXNORM_13AA_130701F,1,1430403,RxNorm,2024-02-05
259129,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,259129,RxNorm,2024-02-05
259130,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,259130,RxNorm,2024-02-05
259131,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,259131,RxNorm,2024-02-05
259140,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,259140,RxNorm,2024-02-05
259142,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,259142,RxNorm,2024-02-05
259144,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,259144,RxNorm,2024-02-05
259145,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,259145,RxNorm,2024-02-05
259148,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,259148,RxNorm,2024-02-05
259155,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,259155,RxNorm,2024-02-05
259158,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,259158,RxNorm,2024-02-05
259159,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,259159,RxNorm,2024-02-05
259160,RXNORM_12AA_120904F,RXNORM_12AA_120904F,1,1307242,RxNorm,2024-02-05
259161,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,259161,RxNorm,2024-02-05
259166,RXNORM_11AB_120402F,RXNORM_11AB_120402F,1,1090992,RxNorm,2024-02-05
259172,RXNORM_04AC_041117C,RXNORM_09AA_091005F,1,859011,RxNorm,2024-02-05
259173,RXNORM_04AC_041117C,RXNORM_09AA_091005F,1,860549,RxNorm,2024-02-05
259179,RXNORM_04AC_041117C,RXNORM_09AB_091207F,1,884225,RxNorm,2024-02-05
259180,RXNORM_04AC_050210F,RXNORM_09AA_090908F,1,259180,RxNorm,2024-02-05
259182,RXNORM_17AA_170905F,RXNORM_19AA_190506F,1,2168021,RxNorm,2024-02-05
259183,RXNORM_12AB_130304F,RXNORM_12AB_130304F,1,1357422,RxNorm,2024-02-05
259187,RXNORM_10AA_100907F,RXNORM_10AA_100907F,1,1012475,RxNorm,2024-02-05
259188,RXNORM_10AA_100907F,RXNORM_10AA_100907F,1,1012471,RxNorm,2024-02-05
259192,RXNORM_17AA_170905F,RXNORM_20AA_200601F,1,259192,RxNorm,2024-02-05
259197,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,259197,RxNorm,2024-02-05
259200,RXNORM_04AC_050210F,RXNORM_09AA_090601F,1,852829,RxNorm,2024-02-05
259201,RXNORM_04AC_050210F,RXNORM_09AA_090601F,1,852825,RxNorm,2024-02-05
259204,RXNORM_17AA_170905F,RXNORM_19AA_190603F,1,1045366,RxNorm,2024-02-05
259206,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,259206,RxNorm,2024-02-05
259207,RXNORM_15AB_160201F,RXNORM_15AB_160201F,1,762846,RxNorm,2024-02-05
259208,RXNORM_15AB_160201F,RXNORM_15AB_160201F,1,762850,RxNorm,2024-02-05
259209,RXNORM_15AB_160201F,RXNORM_15AB_160201F,1,762857,RxNorm,2024-02-05
259217,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,1299911,RxNorm,2024-02-05
259219,RXNORM_04AC_041117C,RXNORM_09AA_090706F,1,854912,RxNorm,2024-02-05
259222,RXNORM_04AC_050210F,RXNORM_09AA_090504F,1,848943,RxNorm,2024-02-05
259227,RXNORM_10AB_101101F,RXNORM_10AB_101101F,1,1046648,RxNorm,2024-02-05
259230,RXNORM_04AC_041117C,RXNORM_09AA_090504F,1,849928,RxNorm,2024-02-05
259231,RXNORM_12AA_120507F,RXNORM_12AA_120507F,1,1294584,RxNorm,2024-02-05
259232,RXNORM_12AB_121203F,RXNORM_12AB_121203F,1,1359126,RxNorm,2024-02-05
259235,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,259235,RxNorm,2024-02-05
259242,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,259242,RxNorm,2024-02-05
259243,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,259243,RxNorm,2024-02-05
259245,RXNORM_04AC_050210F,RXNORM_09AA_090601F,1,259245,RxNorm,2024-02-05
259247,RXNORM_11AB_120402F,RXNORM_11AB_120402F,1,1251755,RxNorm,2024-02-05
259250,RXNORM_10AB_101206F,RXNORM_10AB_101206F,1,1039012,RxNorm,2024-02-05
259252,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,259252,RxNorm,2024-02-05
259254,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,259254,RxNorm,2024-02-05
259259,RXNORM_10AB_110103F,RXNORM_10AB_110103F,1,833245,RxNorm,2024-02-05
259284,RXNORM_16AA_160801F,RXNORM_16AA_160801F,1,259284,RxNorm,2024-02-05
259291,RXNORM_11AA_110705F,RXNORM_11AA_110705F,1,545848,RxNorm,2024-02-05
259292,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,317869,RxNorm,2024-02-05
259297,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,259297,RxNorm,2024-02-05
259301,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,259301,RxNorm,2024-02-05
259303,RXNORM_04AC_050210F,RXNORM_09AA_090908F,1,259303,RxNorm,2024-02-05
259307,RXNORM_04AC_041117C,RXNORM_09AA_090803F,1,859347,RxNorm,2024-02-05
259308,RXNORM_15AB_160201F,RXNORM_15AB_160201F,1,762866,RxNorm,2024-02-05
259325,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,313291,RxNorm,2024-02-05
259329,RXNORM_10AA_100907F,RXNORM_10AA_100907F,1,1012467,RxNorm,2024-02-05
259534,RXNORM_04AC_041117C,RXNORM_09AA_090406F,1,809316,RxNorm,2024-02-05
259544,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,259544,RxNorm,2024-02-05
259547,RXNORM_10AA_101004F,RXNORM_10AA_101004F,1,1001692,RxNorm,2024-02-05
259552,RXNORM_17AA_170905F,RXNORM_19AA_190701F,1,259552,RxNorm,2024-02-05
259553,RXNORM_11AA_111107F,RXNORM_11AA_111107F,1,360075,RxNorm,2024-02-05
259554,RXNORM_11AA_110906F,RXNORM_11AA_111003F,1,1101855,RxNorm,2024-02-05
259561,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,259561,RxNorm,2024-02-05
259563,RXNORM_12AA_120507F,RXNORM_12AA_120507F,1,259563,RxNorm,2024-02-05
259565,RXNORM_10AA_100907F,RXNORM_10AA_100907F,1,1012072,RxNorm,2024-02-05
259574,RXNORM_04AC_041117C,RXNORM_09AA_090406F,1,809322,RxNorm,2024-02-05
259584,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,259584,RxNorm,2024-02-05
259587,RXNORM_11AB_120206F,RXNORM_11AB_120206F,1,543873,RxNorm,2024-02-05
259593,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,259593,RxNorm,2024-02-05
259595,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,259595,RxNorm,2024-02-05
259596,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,259596,RxNorm,2024-02-05
259597,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,259597,RxNorm,2024-02-05
259598,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,259598,RxNorm,2024-02-05
259599,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,259599,RxNorm,2024-02-05
259600,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,259600,RxNorm,2024-02-05
259601,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,259601,RxNorm,2024-02-05
259602,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,259602,RxNorm,2024-02-05
259605,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,259605,RxNorm,2024-02-05
259607,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,259607,RxNorm,2024-02-05
259608,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,259608,RxNorm,2024-02-05
259610,RXNORM_17AA_170905F,RXNORM_18AB_190107F,1,259610,RxNorm,2024-02-05
259612,RXNORM_17AA_170905F,RXNORM_18AB_190204F,1,259612,RxNorm,2024-02-05
